id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
638,hCoV-19/Botswana/R16B8_BHP_AAB43681/2021,2021/05/18,Africa,Botswana,Southern East,Gaborone (Southern East),21.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",7.0,0.0,0.0,0.28507084,Botswana Harvard HIV Reference Laboratory,Botswana Harvard HIV Reference Laboratory,1.376709
635,hCoV-19/SouthAfrica/NICD-N01369/2020,2020/12/30,Africa,South Africa,Eastern Cape,,21.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",7.0,0.0,0.0,0.28343272,National Institute for Communicable Diseases of the National Health Laboratory Service,Port Elizabeth Laboratory,0.9958496
625,hCoV-19/SouthAfrica/KRISP-K006810/2020,2020/11/19,Africa,South Africa,Eastern Cape,Amathole (Eastern Cape),21.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",7.0,0.0,0.0,0.28626224,"KRISP, KZN Research Innovation and Sequencing Platform",NHLS-IALCH,0.88391113
576,hCoV-19/Singapore/117/2021,2021/01/26,Asia,Singapore,Singapore,,21.0,21F (Iota),B.1.526,21F (Iota),4.0,0.0,0.0,0.3723734,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.0698242
481,hCoV-19/HongKong/HKPU-10338/2021,2021/01/29,Asia,Hong Kong,Hong Kong,,21.0,20A,B.1.36,20A,1.0,0.0,0.0,0.047551297,"Department of Health Technology and Informatics, The Hong Kong Polytechnic University","Department of Health Technology and Informatics, The Hong Kong Polytechnic University",1.078125
416,hCoV-19/Egypt/ARMY-MCL011/2020,2020/11/19,Africa,Egypt,Egypt,,21.0,20A,B.1,20A,1.0,0.0,0.0,0.1844592,"Biology, MCL","Biology, MCL",0.88391113
302,hCoV-19/Mali/CICM9677/2021,2021/01/18,Africa,Mali,Bamako,,21.0,20A,B.1,20A,1.0,0.0,0.0,0.033295777,Malaria Research and Training Center-Parasito,"CICM, Bamako",1.0479736
301,hCoV-19/Mali/CICM9679/2021,2021/01/18,Africa,Mali,Bamako,,21.0,20A,B.1,20A,1.0,0.0,0.0,0.033295777,Malaria Research and Training Center-Bamako,"CICM, Bamako",1.0479736
290,hCoV-19/Canada/NL-NML-3097/2020,2020/10/23,North America,Canada,Newfoundland and Labrador,,21.0,20A,B.1.279,20A,1.0,0.0,0.0,-0.008721215,National Microbiology Laboratory (NML),Dr. Leonard A. Miller Centre for Health Services,0.8100586
3189,hCoV-19/Mexico/ZAC-INER-IMSS-00038/2021,2021/02/13,North America,Mexico,Zacatecas,,22.0,20B,B.1.1.222,20B,2.0,0.0,0.0,0.020846296,Instituto Nacional de Enfermedades Respiratorias (INER): Centro de Investigación en Enfermedades Infecciosas (CIENI),Unidad de Investigación Biomédica de Zacatecas (UIBZ),1.1191406
3052,hCoV-19/Azerbaijan/Aghayev-03/2021,2021/01/03,Europe,Azerbaijan,Azerbaijan,,22.0,20B,B.1.1.413,20B,3.0,0.0,0.0,0.0731394,Azerbaijan National Hematology Center Division of Medical Genetics,Azerbaijan National Hematology Center Division of Medical Genetics,1.0068359
3003,hCoV-19/Togo/TGS4/2020,2020/11/20,Africa,Togo,Golfe,Lome,22.0,20B,B.1.1.404,20B,3.0,0.0,0.0,0.0355208,Unité Mixte Internationale TransVIHMI (UMI 233 IRD – U1175 INSERM - Université de Montpellier) IRD (Institut de recherche pour le développement),Institut National d'hygiène,0.8865967
2957,hCoV-19/CostaRica/INC-0231/2021,2021/01/12,North America,Costa Rica,Alajuela,Santiago CR,22.0,20B,B.1.1.389,20B,1.0,0.0,0.0,-0.002067468,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",HOSPITAL MEXICO,1.0314941
2953,hCoV-19/CostaRica/HNN-0367/2020,2020/12/29,North America,Costa Rica,Heredia,Barva,22.0,20B,B.1.1.389,20B,2.0,0.0,0.0,0.004388884,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud","Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",0.99316406
2912,hCoV-19/NewZealand/21CH0007/2021,2021/02/18,Oceania,New Zealand,Canterbury,,22.0,20B,B.1.1,20B,2.0,0.0,0.0,0.07067576,Institute of Environmental Science and Research (ESR),Canterbury Health Laboratories,1.1329346
2911,hCoV-19/Morocco/FMP-89/2021,2021/01/02,Africa,Morocco,Sidi Lahcen,,22.0,20B,B.1.1.44,20B,1.0,0.0,0.0,-0.020719206,Laboratoire de Biotechnologie,Laboratoire central de Virologie,1.0041504
2766,hCoV-19/Uruguay/CHY-M466/2020,2020/12/13,South America,Uruguay,Rocha,,22.0,20B,P.7,20B,1.0,0.0,0.0,0.18461919,Institut Pasteur de Montevideo,Sanatorio Americano,0.9494629
2646,hCoV-19/Djibouti/NAMRU3_77/2021,2021/01/18,Africa,Djibouti,Djibouti,,22.0,20B,B.1.1.306,20B,2.0,0.0,0.0,0.020075845,Naval Medical Research Center Biological Defense Research Directorate,Naval Medical Research Unit No. 3,1.0479736
2596,hCoV-19/BosniaandHerzegovina/VFS-UNSA-LMGFI008/2020,2020/10/28,Europe,Bosnia and Herzegovina,Sarajevo,,22.0,20B,B.1.1.70,20B,1.0,0.0,0.0,0.016377358,"University of Sarajevo, Veterinary Faculty, Laboratory for Molecular Diagnostic and Research Laboratory","University of Sarajevo, Veterinary Faculty, Laboratory for Molecular Diagnostic and Research Laboratory",0.82373047
2590,hCoV-19/Serbia/Belgrade-C336142111/2020,2020/11/21,Europe,Serbia,Belgrade,,22.0,20B,B.1.1.70,20B,1.0,0.0,0.0,0.003983893,"Institute of microbiology and Immunology, Faculty of Medicine, University of Belgrade",Institute for Biocides and Medical Ecology,0.8894043
2589,hCoV-19/Serbia/Beograd-256301-1910/2020,2020/10/19,Europe,Serbia,Belgrade,,22.0,20B,B.1.1.70,20B,1.0,0.0,0.0,0.015054424,"Center for forensic and applied molecular genetics, Faculty of Biology, University of Belgrade","The Institute of Virology, Vaccines and Sera “Torlak”",0.79919434
2559,hCoV-19/Palestine/AAS44/2021,2021/01/04,Asia,Palestine,Ramallah and al-Bireh Governorate,Ramallah,22.0,20B,B.1.1.50,20B,2.0,0.0,0.0,0.044104923,"Faculty of Medicine, Al-Quds University","Faculty of Medicine, Al-Quds University",1.0096436
1141,hCoV-19/Montenegro/ChVir23234/2021,2021/01/20,Europe,Montenegro,Montenegro,,22.0,20A,B.1.258,20A,3.0,0.0,0.0,0.08966139,"Charité Universitätsmedizin Berlin, Institut für Virologie","Department for Molecular Diagnostics, Centre for Medical Microbiology, Institute of Public Health, Montenegro",1.0534668
1023,hCoV-19/Congo/ITM-040-1102B7/2021,2021/02/10,Africa,Republic of the Congo,Brazzaville,,22.0,20A,B.1.214.2,20A,3.0,0.0,0.0,0.20521913,Institute of Tropical Medicine,"Fondation Congolaise pour la recherche medicale (FCRM), Francine Ntoumi",1.1109619
923,hCoV-19/Canada/NS-NML-5141/2021,2021/01/05,North America,Canada,Nova Scotia,,22.0,20E (EU1),B.1.177.86,20E (EU1),3.0,0.0,0.0,0.059531745,National Microbiology Laboratory (NML),NS-QEII Health Sciences Centre,1.0123291
922,hCoV-19/Germany/NW-RKI-I-031755/2021,2021/02/28,Europe,Germany,North Rhine Westphalia,,22.0,20E (EU1),B.1.177.86,20E (EU1),3.0,0.0,0.0,0.0589686,Robert Koch Institute,Labor Dr. Wisplinghoff - Köln,1.1602783
912,hCoV-19/England/QEUH-AF575A/2020,2020/10/30,Europe,United Kingdom,England,,22.0,20E (EU1),B.1.177.56,20E (EU1),2.0,0.0,0.0,0.025962887,Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium,Lighthouse Lab in Glasgow,0.82922363
885,hCoV-19/Norway/OUS-01687/2021,2021/01/05,Europe,Norway,Oslo,,22.0,20E (EU1),B.1.177.82,20E (EU1),4.0,0.0,0.0,0.08632128,"Norwegian Institute of Public Health, Department of Virology","Oslo University Hospital, Department of Microbiology",1.0123291
768,hCoV-19/USA/IN-CDC-LC0001464/2020,2020/12/27,North America,USA,Indiana,,22.0,20G,B.1.2,20G,2.0,0.0,0.0,0.14515486,"Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention",Laboratory Corporation of America,0.9876709
765,hCoV-19/USA/NY-NYCPHL-001708/2020,2020/12/09,North America,USA,New York,New York City,22.0,20G,B.1.2,20G,1.0,0.0,0.0,0.05406283,New York City Public Health Laboratory,DOHMH Jamaica,0.93847656
755,hCoV-19/USA/MT-Chang-C0713/2021,2021/02/01,North America,USA,Montana,,22.0,20G,B.1.2,20G,1.0,0.0,0.0,0.057701074,"Chang Lab, Center for Biofilm Engineering, Montana State University","Chang Lab, Center for Biofilm Engineering, Montana State University",1.0863037
743,hCoV-19/SintMaarten/SX-RIVM-10827/2021,2021/01/21,North America,Sint Maarten,Sint Maarten,,22.0,20G,B.1.2,20G,2.0,0.0,0.0,0.05138903,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.0561523
737,hCoV-19/Jordan/Biolab0067/2021,2021/02/03,Asia,Jordan,Zarqa,,22.0,20G,B.1.2,20G,4.0,0.0,0.0,0.16128199,Biolab Diagnostic Laboratories,Biolab Diagnostic Laboratories,1.0917969
722,hCoV-19/USA/MT-Walk-890/2021,2021/01/05,North America,USA,Montana,Glacier County,22.0,20C,B.1.110.3,20C,1.0,0.0,0.0,-0.008455389,Walk Lab Montana State University,Montana Public Health Laboratory,1.0123291
715,hCoV-19/Iran/4058/2020,2020/09/25,Asia,Iran,Iran,,22.0,20C,B.1,20C,2.0,0.0,0.0,0.022494776,Kawsar Biotech Company,"Human Genetic Research Center, Kawsar Biotech Company",0.7336426
689,hCoV-19/Lesotho/N3416/2021,2021/01/18,Africa,Lesotho,Maseru,,22.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",8.0,0.0,0.0,0.31401628,National Institute for Communicable Diseases of the National Health Laboratory Service,National Reference Laboratory - Ministry of Health Maseru Lesotho,1.0479736
592,hCoV-19/SouthKorea/KDCA2750/2021,2021/03/29,Asia,South Korea,South Korea,,22.0,20C,B.1.497,20C,1.0,0.0,0.0,-0.05243328,"Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency","Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency",1.2397461
591,hCoV-19/SouthKorea/KDCA2820/2021,2021/03/31,Asia,South Korea,South Korea,,22.0,20C,B.1.497,20C,2.0,0.0,0.0,-0.058554247,"Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency","Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency",1.2452393
497,hCoV-19/Australia/QLD1344/2020,2020/11/18,Oceania,Australia,Queensland,,22.0,20A,B.1.36.1,20A,1.0,0.0,0.0,0.03147638,Queensland Health Forensic and Scientific Services,Queensland Health Forensic and Scientific Services,0.8811035
487,hCoV-19/Singapore/1098/2020,2020/10/15,Asia,Singapore,Singapore,,22.0,20A,B.1.36.29,20A,2.0,0.0,0.0,0.051464748,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",0.788208
452,hCoV-19/Tahiti/HCL021013320801/2021,2021/01/06,Oceania,French Polynesia,Windward Islands,Papeete,22.0,20A,B.1.160,20A,2.0,0.0,0.0,0.058620512,CNR Virus des Infections Respiratoires - France SUD,C H DE LA POLYNESIE FRANCAISE,1.0150146
422,hCoV-19/Canada/ABPHL-02588/2020,2020/12/30,North America,Canada,Alberta,,22.0,20A,B.1.438.1,20A,2.0,0.0,0.0,0.060971852,Public Health Agency of Canada (PHAC) National Microbiology Laboratory,Alberta Precision Labs (APL),0.9958496
357,hCoV-19/PapuaNewGuinea/PNG124/2021,2021/02/12,Oceania,Papua New Guinea,Papua New Guinea,,22.0,20A,AU.1,20A,1.0,0.0,0.0,0.08607246,Victorian Infectious Diseases Reference Laboratory (VIDRL) and the Melbourne Diagnostic Unit Public Health Laboratory (MDU-PHL),Queensland Medical Laboratories,1.1164551
232,hCoV-19/Mexico/MEX_LANGEBIO_IMSS_0216/2021,2021/03/04,North America,Mexico,Mexico,,22.0,20A,B.1.627,20A,4.0,0.0,0.0,0.31512582,Unidad de Genomica Avanzada,Centro de Investigacion Biomedica del Noreste (CIBIN),1.1712646
215,hCoV-19/Timor-Leste/TL27/2020,2020/11/29,Asia,Timor-Leste,Timor-Leste,,22.0,19B,A.23.1,19B,5.0,0.0,0.0,0.0761709,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),"National Health Laboratory, Timor-Leste",0.9112549
174,hCoV-19/Coted-Ivoire/COV-BKE1450-bc27/2020,2020/12/24,Africa,Côte d'Ivoire,Niakara,,22.0,19B,A.19,19B,3.0,0.0,0.0,0.036365613,"Molecular diagnostic unit for viral haemorrhagic fevers and emerging viruses, Bouaké CHU Laboratory","Molecular diagnostic unit for viral haemorrhagic fevers and emerging viruses, Bouaké CHU Laboratory",0.9794922
2942,hCoV-19/Japan/PG-34382/2021,2021/02/25,Asia,Japan,Fukuoka,,23.0,20B,B.1.1.284,20B,3.0,0.0,0.0,-0.019185498,"Pathogen Genomics Center, National Institute of Infectious Diseases","Pathogen Genomics Center, National Institute of Infectious Diseases",1.1520996
2906,hCoV-19/Ukraine/HCL021165513901/2020,2020/11/24,Europe,Ukraine,Kyiv,,23.0,20B,B.1.1.243,20B,1.0,0.0,0.0,0.014877602,CNR Virus des Infections Respiratoires - France SUD,Department of Respiratory and other Viral Infections of L.V. Gromashevsky Institute of Epidemiology and Infectious Diseases NAMS of Ukarine,0.897583
2901,hCoV-19/Poland/wompmodlin_4637/2020,2020/10/23,Europe,Poland,Warmia,Wierzbiny,23.0,20B,B.1.1.277,20B,2.0,0.0,0.0,-0.015715567,Military Center of Preventive Medicine - Modlin,Military Center of Preventive Medicine - Modlin,0.8100586
2718,hCoV-19/Aruba/AW-RIVM-11552/2021,2021/01/28,South America,Aruba,Aruba,,23.0,20D,C.2.1,20D,2.0,0.0,0.0,0.083857186,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.0753174
2717,hCoV-19/Curacao/CW-RIVM-21733/2020,2020/12/18,South America,Curacao,Curacao,,23.0,20D,C.2.1,20D,2.0,0.0,0.0,0.08417295,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,0.96313477
2551,hCoV-19/Azerbaijan/un-ChVir24287_59/2020,2020/10/21,Europe,Azerbaijan,Azerbaijan,,23.0,20B,B.1.1.10,20B,2.0,0.0,0.0,0.052985992,"Charité Universitätsmedizin Berlin, Institut für Virologie",Ministry of Health of the Republic of Azerbaijan,0.8046875
2529,hCoV-19/UnitedArabEmirates/BTC-4616/2020,2020/12/28,Asia,United Arab Emirates,Abu Dhabi,,23.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.019520493,"BTC, Khalifa University","BTC, Khalifa University",0.9904785
2508,hCoV-19/Russia/SPE-RII-MH14824S/2021,2021/02/21,Europe,Russia,Saint-Petersburg,Saint-Petersburg,23.0,20B,B.1.1.525,20B,4.0,0.0,0.0,0.19930252,WHO National Influenza Centre Russian Federation,HELIX LLC,1.1411133
1255,hCoV-19/Malaysia/IMR_180646/2021,2021/05/04,Asia,Malaysia,Malaysia,,23.0,20A,B.1.524,20A,2.0,0.0,0.0,0.027717011,"Institute for Medical Research, Infectious Disease Research Centre, National Institutes of Health, Ministry of Health Malaysia",Kuala Lumpur International Healthcare Centre (KLIHC),1.3383789
1242,hCoV-19/Mexico/COA_LANGEBIO_IMSS_0267/2021,2021/03/29,North America,Mexico,Coahuila,,23.0,20A,B.1.558,20A,1.0,0.0,0.0,0.041363623,Unidad de Genomica Avanzada,Centro de Investigacion Biomedica del Noreste (CIBIN),1.2397461
1051,hCoV-19/CentralAfricanRepublic/301/2021,2021/04/22,Africa,Central African Republic,Bayanga,,23.0,20A,B.1.620,20A,10.0,0.0,0.0,0.36001623,WWF Bayanga field laboratory,WWF Bayanga field laboratory,1.3054199
1028,hCoV-19/Congo/ITM-003-5994/2021,2021/02/23,Africa,Republic of the Congo,Brazzaville,,23.0,20A,B.1.214.2,20A,3.0,0.0,0.0,0.18298951,Institute of Tropical Medicine,"Fondation Congolaise pour la recherche medicale (FCRM), Francine Ntoumi",1.1466064
1025,hCoV-19/Congo/ITM-007-2702B4/2021,2021/02/25,Africa,Republic of the Congo,Brazzaville,,23.0,20A,B.1.214.2,20A,3.0,0.0,0.0,0.19921912,Institute of Tropical Medicine,"Fondation Congolaise pour la recherche medicale (FCRM), Francine Ntoumi",1.1520996
919,hCoV-19/Latvia/331/2021,2021/01/29,Europe,Latvia,Latvia,,23.0,20E (EU1),B.1.177,20E (EU1),4.0,0.0,0.0,0.056099884,Latvian Biomedical Research and Study Centre,Riga East Clinical University Hospital,1.078125
908,hCoV-19/Netherlands/GR-UMCG-MMB_545/2021,2021/02/14,Europe,Netherlands,Groningen,,23.0,20E (EU1),B.1.177.81,20E (EU1),2.0,0.0,0.0,0.026255516,"UMC Groningen, Clinical Virology, Department of Medical Microbiology and Infection Prevention","UMC Groningen, Clinical Virology, Department of Medical Microbiology and Infection Prevention",1.1219482
893,hCoV-19/Netherlands/FR-RIVM-20556/2020,2020/12/15,Europe,Netherlands,Friesland,,23.0,20E (EU1),B.1.177.40,20E (EU1),2.0,0.0,0.0,0.038643222,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,0.95495605
833,hCoV-19/SriLanka/C105141/2021,2021/02/03,Asia,Sri Lanka,Colombo,,23.0,20C,B.1.411,20C,1.0,0.0,0.0,0.04934998,"Centre for Dengue Research and AICBU, Department of Immunology and Molecular Medicine","Centre for Dengue Research and AICBU, Department of Immunology and Molecular Medicine",1.0917969
688,hCoV-19/SouthAfrica/KRISP-K009320/2021,2021/02/09,Africa,South Africa,KwaZulu-Natal,Ugu,23.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",8.0,0.0,0.0,0.30790988,"KRISP, KZn Research Innovation and Sequencing Platform","National Health Laboratory Service, South Africa",1.1082764
687,hCoV-19/Lesotho/N4814/2020,2020/12/20,Africa,Lesotho,Lesotho,,23.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",8.0,0.0,0.0,0.36865026,National Institute for Communicable Diseases of the National Health Laboratory Service,National Reference Laboratories,0.9686279
623,hCoV-19/Zimbabwe/ZW-36782/2020,2020/11/15,Africa,Zimbabwe,Zimbabwe,,23.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",8.0,0.0,0.0,0.2805916,Quadram Institute Bioscience,National Microbiology Reference Laboratory,0.8729248
621,hCoV-19/Malawi/MLW-00181/2020,2020/12/29,Africa,Malawi,Southern Region MW,Blantyre,23.0,"20H (Beta, V2)",B.1.351,"20H (Beta, V2)",7.0,0.0,0.0,0.3524955,Malawi Liverpool Wellcome Trust Clinical Research Program,Malawi Liverpool Wellcome Trust Clinical Research Program,0.99316406
582,hCoV-19/Ecuador/USFQ-3266/2021,2021/04/08,South America,Ecuador,Pichincha,Quito,23.0,21F (Iota),B.1.526,21F (Iota),4.0,0.0,0.0,0.3942813,"Institute of Microbiology, Universidad San Francisco de Quito","Institute of Microbiology, Universidad San Francisco de Quito",1.2670898
577,hCoV-19/USA/NH-CDCBI-CRSP_02034/2021,2021/03/24,North America,USA,New Hampshire,,23.0,21F (Iota),B.1.526,21F (Iota),4.0,0.0,0.0,0.42655054,"Infectious Disease Program, Broad Institute of Harvard and MIT",Broad Institute Clinical Research Sequencing Platform,1.2260742
459,hCoV-19/Spain/RI-IBV-99015999/2020,2020/12/06,Europe,Spain,La Rioja ES,Logrono,23.0,20A,B.1.160,20A,2.0,0.0,0.0,0.058679424,SeqCOVID-SPAIN consortium/IBV(CSIC),Centro de Investigación Biomédica de La Rioja - Hospital San Pedro Logroño,0.93029785
456,hCoV-19/Romania/DJ46989/2020,2020/11/17,Europe,Romania,Dolj,,23.0,20A,B.1.160,20A,3.0,0.0,0.0,0.058620512,"Medical Genetics Laboratory, Regional Centre of Medical Genetics, Emergency County Hospital Craiova","Medical Genetics Laboratory, Regional Centre of Medical Genetics, Emergency County Hospital Craiova",0.87841797
446,hCoV-19/Slovenia/138952/2020,2020/10/16,Europe,Slovenia,Slovenia,,23.0,20A,B.1.160,20A,2.0,0.0,0.0,0.058736242,"Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana","Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana",0.7910156
438,hCoV-19/Switzerland/BE-ETHZ-300415/2020,2020/09/29,Europe,Switzerland,Bern,,23.0,20A,B.1.160.14,20A,2.0,0.0,0.0,0.06159182,"Department of Biosystems Science and Engineering, ETH Zürich",Viollier AG,0.74450684
361,hCoV-19/SolomonIslands/SOL011/2021,2021/03/26,Oceania,Solomon Islands,Solomon Islands,,23.0,20A,AU.3,20A,4.0,0.0,0.0,0.2616906,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),National Referral Hospital Molecular Laboratory,1.2315674
360,hCoV-19/Australia/NSW-R0225/2021,2021/04/24,Oceania,Australia,New South Wales,Sydney,23.0,20A,AU.3,20A,3.0,0.0,0.0,0.26169324,Microbiology RPAH,New South Wales Health Pathology Royal Prince Alfred Hospital,1.3109131
356,hCoV-19/PapuaNewGuinea/PNG1531/2021,2021/02/28,Oceania,Papua New Guinea,Papua New Guinea,,23.0,20A,AU.1,20A,1.0,0.0,0.0,0.08531966,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Central Public Health Laboratory,1.1602783
